"","date","time","growth_rate","outbreak","id","country","state","new_confirmed"
"1982",2021-07-17,11,0.0435139214269984,"Delta","3c55b916","USA","Wisconsin",NA
"1983",2021-07-18,12,0.0435139214269984,"Delta","3c55b916","USA","Wisconsin",NA
"1984",2021-07-19,13,0.0595463028311856,"Delta","3c55b916","USA","Wisconsin",422
"1985",2021-07-20,14,0.0689280951962994,"Delta","3c55b916","USA","Wisconsin",499
"1986",2021-07-21,15,0.0708527705288223,"Delta","3c55b916","USA","Wisconsin",413
"1987",2021-07-22,16,0.0668497737749956,"Delta","3c55b916","USA","Wisconsin",406
"1988",2021-07-23,17,0.0704151632305225,"Delta","3c55b916","USA","Wisconsin",502
"1989",2021-07-24,18,0.0704151632305225,"Delta","3c55b916","USA","Wisconsin",NA
"1990",2021-07-25,19,0.0704151632305225,"Delta","3c55b916","USA","Wisconsin",NA
"1991",2021-07-26,20,0.0892146915539562,"Delta","3c55b916","USA","Wisconsin",959
"1992",2021-07-27,21,0.0997866874078651,"Delta","3c55b916","USA","Wisconsin",1096
"1993",2021-07-28,22,0.0999810616281111,"Delta","3c55b916","USA","Wisconsin",883
"1994",2021-07-29,23,0.0977693397985827,"Delta","3c55b916","USA","Wisconsin",1011
"1995",2021-07-30,24,0.100527780011803,"Delta","3c55b916","USA","Wisconsin",1157
"1996",2021-07-31,25,0.100527780011803,"Delta","3c55b916","USA","Wisconsin",NA
"1997",2021-08-01,26,0.100527780011803,"Delta","3c55b916","USA","Wisconsin",NA
"1998",2021-08-02,27,0.113812697558897,"Delta","3c55b916","USA","Wisconsin",2075
"1999",2021-08-03,28,0.106436507752635,"Delta","3c55b916","USA","Wisconsin",1611
"2000",2021-08-04,29,0.0963491316766914,"Delta","3c55b916","USA","Wisconsin",1333
"2001",2021-08-05,30,0.0909504833804268,"Delta","3c55b916","USA","Wisconsin",1744
"2002",2021-08-06,31,0.0795270464228385,"Delta","3c55b916","USA","Wisconsin",1291
"2003",2021-08-07,32,0.0795270464228385,"Delta","3c55b916","USA","Wisconsin",NA
"2004",2021-08-08,33,0.0795270464228385,"Delta","3c55b916","USA","Wisconsin",NA
"2005",2021-08-09,34,0.0818833322453515,"Delta","3c55b916","USA","Wisconsin",2518
"2006",2021-08-10,35,0.0676297731853476,"Delta","3c55b916","USA","Wisconsin",1810
"2007",2021-08-11,36,0.0554731090931529,"Delta","3c55b916","USA","Wisconsin",1524
"2008",2021-08-12,37,0.044281790114509,"Delta","3c55b916","USA","Wisconsin",1661
"2009",2021-08-13,38,0.0438926915430319,"Delta","3c55b916","USA","Wisconsin",2082
"2010",2021-08-14,39,0.0438926915430319,"Delta","3c55b916","USA","Wisconsin",NA
"2011",2021-08-15,40,0.0438926915430319,"Delta","3c55b916","USA","Wisconsin",NA
"2012",2021-08-16,41,0.0422285452748622,"Delta","3c55b916","USA","Wisconsin",2448
"2013",2021-08-17,42,0.0321766940236889,"Delta","3c55b916","USA","Wisconsin",2025
"2014",2021-08-18,43,0.0234896587984499,"Delta","3c55b916","USA","Wisconsin",1667
"2015",2021-08-19,44,0.0153932461987478,"Delta","3c55b916","USA","Wisconsin",1796
"2016",2021-08-20,45,0.0118817979066101,"Delta","3c55b916","USA","Wisconsin",1825
"2017",2021-08-21,46,0.0118817979066101,"Delta","3c55b916","USA","Wisconsin",NA
"2018",2021-08-22,47,0.0118817979066101,"Delta","3c55b916","USA","Wisconsin",NA
"2019",2021-08-23,48,0.0251452592273105,"Delta","3c55b916","USA","Wisconsin",3282
"2020",2021-08-24,49,0.0236947775986755,"Delta","3c55b916","USA","Wisconsin",2600
"2021",2021-08-25,50,0.0179016721310022,"Delta","3c55b916","USA","Wisconsin",1930
"2022",2021-08-26,51,0.0148207455909778,"Delta","3c55b916","USA","Wisconsin",2327
"2023",2021-08-27,52,0.0175746841315722,"Delta","3c55b916","USA","Wisconsin",2584
"2024",2021-08-28,53,0.0175746841315722,"Delta","3c55b916","USA","Wisconsin",NA
"2025",2021-08-29,54,0.0175746841315722,"Delta","3c55b916","USA","Wisconsin",NA
"2026",2021-08-30,55,0.0315777634911287,"Delta","3c55b916","USA","Wisconsin",4014
"2027",2021-08-31,56,0.0242742726601818,"Delta","3c55b916","USA","Wisconsin",2628
"2028",2021-09-01,57,0.0190249322784125,"Delta","3c55b916","USA","Wisconsin",2275
"2029",2021-09-02,58,0.0161950070025324,"Delta","3c55b916","USA","Wisconsin",2718
"2030",2021-09-03,59,0.0114215050825178,"Delta","3c55b916","USA","Wisconsin",2262
"2031",2021-09-04,60,0.0114215050825178,"Delta","3c55b916","USA","Wisconsin",NA
"2032",2021-09-05,61,0.0114215050825178,"Delta","3c55b916","USA","Wisconsin",NA
"2033",2021-09-06,62,0.0114215050825178,"Delta","3c55b916","USA","Wisconsin",NA
"2034",2021-09-07,63,0.0114215050825178,"Delta","3c55b916","USA","Wisconsin",NA
"2035",2021-09-08,64,0.00824751463748666,"Delta","3c55b916","USA","Wisconsin",2460
"2036",2021-09-09,65,-0.000449581576794289,"Delta","3c55b916","USA","Wisconsin",2167
"2037",2021-09-10,66,0.00270682373566822,"Delta","3c55b916","USA","Wisconsin",2756
"2038",2021-09-11,67,0.00270682373566822,"Delta","3c55b916","USA","Wisconsin",NA
"2039",2021-09-12,68,0.00270682373566822,"Delta","3c55b916","USA","Wisconsin",NA
"2040",2021-09-13,69,0.0133033104193126,"Delta","3c55b916","USA","Wisconsin",3891
"2041",2021-09-14,70,0.00591026607356127,"Delta","3c55b916","USA","Wisconsin",2430
"2042",2021-09-15,71,0.0185505885720225,"Delta","3c55b916","USA","Wisconsin",4071
"2043",2021-09-16,72,0.0229831226646076,"Delta","3c55b916","USA","Wisconsin",3979
"2044",2021-09-17,73,0.0247248011631497,"Delta","3c55b916","USA","Wisconsin",3554
"2045",2021-09-18,74,0.0247248011631497,"Delta","3c55b916","USA","Wisconsin",NA
"2046",2021-09-19,75,0.0247248011631497,"Delta","3c55b916","USA","Wisconsin",NA
"2047",2021-09-20,76,0.0522016783921709,"Delta","3c55b916","USA","Wisconsin",7832
"2048",2021-09-21,77,0.0437123856269281,"Delta","3c55b916","USA","Wisconsin",4127
"2049",2021-09-22,78,0.0329519775902662,"Delta","3c55b916","USA","Wisconsin",3146
"2050",2021-09-23,79,0.0249440353863813,"Delta","3c55b916","USA","Wisconsin",3593
"2051",2021-09-24,80,0.0177028485045446,"Delta","3c55b916","USA","Wisconsin",3194
"2052",2021-09-25,81,0.0177028485045446,"Delta","3c55b916","USA","Wisconsin",NA
"2053",2021-09-26,82,0.0177028485045446,"Delta","3c55b916","USA","Wisconsin",NA
"2054",2021-09-27,83,0.0299849801852319,"Delta","3c55b916","USA","Wisconsin",6640
"2055",2021-09-28,84,0.0184507403463324,"Delta","3c55b916","USA","Wisconsin",3679
"2056",2021-09-29,85,0.0112297735593879,"Delta","3c55b916","USA","Wisconsin",3324
"2057",2021-09-30,86,-0.000657676203846528,"Delta","3c55b916","USA","Wisconsin",2758
"2058",2021-10-01,87,0.000957563807983438,"Delta","3c55b916","USA","Wisconsin",3982
"2059",2021-10-02,88,0.000957563807983438,"Delta","3c55b916","USA","Wisconsin",NA
"2060",2021-10-03,89,0.000957563807983438,"Delta","3c55b916","USA","Wisconsin",NA
"2061",2021-10-04,90,0.015215421075392,"Delta","3c55b916","USA","Wisconsin",6512
"2062",2021-07-07,1,0.00559782167541511,"Delta","3e5c41b4","USA","New Jersey",283
"2063",2021-07-08,2,0.0160135656099552,"Delta","3e5c41b4","USA","New Jersey",331
"2064",2021-07-09,3,0.0296587282314683,"Delta","3e5c41b4","USA","New Jersey",398
"2065",2021-07-10,4,0.0301604884637641,"Delta","3e5c41b4","USA","New Jersey",311
"2066",2021-07-11,5,0.0375972063421038,"Delta","3e5c41b4","USA","New Jersey",283
"2067",2021-07-12,6,0.0373974698846846,"Delta","3e5c41b4","USA","New Jersey",215
"2068",2021-07-13,7,0.0402650524748607,"Delta","3e5c41b4","USA","New Jersey",363
"2069",2021-07-14,8,0.0353336962473717,"Delta","3e5c41b4","USA","New Jersey",365
"2070",2021-07-15,9,0.0374316402587354,"Delta","3e5c41b4","USA","New Jersey",446
"2071",2021-07-16,10,0.0415901841050038,"Delta","3e5c41b4","USA","New Jersey",494
"2072",2021-07-17,11,0.0516017434259971,"Delta","3e5c41b4","USA","New Jersey",549
"2073",2021-07-18,12,0.0587630413325881,"Delta","3e5c41b4","USA","New Jersey",428
"2074",2021-07-19,13,0.0562492122484624,"Delta","3e5c41b4","USA","New Jersey",312
"2075",2021-07-20,14,0.0662437020748807,"Delta","3e5c41b4","USA","New Jersey",658
"2076",2021-07-21,15,0.0672171964690619,"Delta","3e5c41b4","USA","New Jersey",699
"2077",2021-07-22,16,0.0664402699911249,"Delta","3e5c41b4","USA","New Jersey",746
"2078",2021-07-23,17,0.071717437730895,"Delta","3e5c41b4","USA","New Jersey",909
"2079",2021-07-24,18,0.0739296786496104,"Delta","3e5c41b4","USA","New Jersey",861
"2080",2021-07-25,19,0.0694231359834985,"Delta","3e5c41b4","USA","New Jersey",596
"2081",2021-07-26,20,0.065754325447054,"Delta","3e5c41b4","USA","New Jersey",521
"2082",2021-07-27,21,0.059856646373321,"Delta","3e5c41b4","USA","New Jersey",794
"2083",2021-07-28,22,0.0552662206856284,"Delta","3e5c41b4","USA","New Jersey",948
"2084",2021-07-29,23,0.0537593097721133,"Delta","3e5c41b4","USA","New Jersey",1077
"2085",2021-07-30,24,0.0515335878144643,"Delta","3e5c41b4","USA","New Jersey",1119
"2086",2021-07-31,25,0.0540040550872555,"Delta","3e5c41b4","USA","New Jersey",1182
"2087",2021-08-01,26,0.0563038939730109,"Delta","3e5c41b4","USA","New Jersey",928
"2088",2021-08-02,27,0.0616556612945782,"Delta","3e5c41b4","USA","New Jersey",878
"2089",2021-08-03,28,0.0619423061607245,"Delta","3e5c41b4","USA","New Jersey",1313
"2090",2021-08-04,29,0.0514614391311881,"Delta","3e5c41b4","USA","New Jersey",1230
"2091",2021-08-05,30,0.0475832750045826,"Delta","3e5c41b4","USA","New Jersey",1466
"2092",2021-08-06,31,0.0390880331335612,"Delta","3e5c41b4","USA","New Jersey",1346
"2093",2021-08-07,32,0.0402145784373777,"Delta","3e5c41b4","USA","New Jersey",1539
"2094",2021-08-08,33,0.0406246771688329,"Delta","3e5c41b4","USA","New Jersey",1169
"2095",2021-08-09,34,0.0346943011402102,"Delta","3e5c41b4","USA","New Jersey",861
"2096",2021-08-10,35,0.0375788665366719,"Delta","3e5c41b4","USA","New Jersey",1629
"2097",2021-08-11,36,0.034815691357029,"Delta","3e5c41b4","USA","New Jersey",1686
"2098",2021-08-12,37,0.0337756200443542,"Delta","3e5c41b4","USA","New Jersey",1854
"2099",2021-08-13,38,0.0312512582669372,"Delta","3e5c41b4","USA","New Jersey",1844
"2100",2021-08-14,39,0.047541516424029,"Delta","3e5c41b4","USA","New Jersey",2564
"2101",2021-08-15,40,0.0387574177384117,"Delta","3e5c41b4","USA","New Jersey",1274
"2102",2021-08-16,41,0.0397707520643122,"Delta","3e5c41b4","USA","New Jersey",1304
"2103",2021-08-17,42,0.0345829656808607,"Delta","3e5c41b4","USA","New Jersey",1821
"2104",2021-08-18,43,0.0221969992325439,"Delta","3e5c41b4","USA","New Jersey",1677
"2105",2021-08-19,44,0.0179962845109306,"Delta","3e5c41b4","USA","New Jersey",2022
"2106",2021-08-20,45,0.0313946549094855,"Delta","3e5c41b4","USA","New Jersey",2940
"2107",2021-08-21,46,0.027407734159093,"Delta","3e5c41b4","USA","New Jersey",2158
"2108",2021-08-22,47,0.0206742314427407,"Delta","3e5c41b4","USA","New Jersey",1450
"2109",2021-08-23,48,0.0280235702634494,"Delta","3e5c41b4","USA","New Jersey",1624
"2110",2021-08-24,49,0.0192423473215383,"Delta","3e5c41b4","USA","New Jersey",1857
"2111",2021-08-25,50,0.0134683116258289,"Delta","3e5c41b4","USA","New Jersey",2113
"2112",2021-08-26,51,0.00604777016443769,"Delta","3e5c41b4","USA","New Jersey",2054
"2113",2021-08-27,52,0.00899703707578671,"Delta","3e5c41b4","USA","New Jersey",2592
"2114",2021-08-28,53,0.0016018792308344,"Delta","3e5c41b4","USA","New Jersey",1934
"2115",2021-08-29,54,0.00826011004177761,"Delta","3e5c41b4","USA","New Jersey",1850
"2116",2021-08-30,55,0.0110492400367914,"Delta","3e5c41b4","USA","New Jersey",1508
"2117",2021-08-31,56,0.00984434636300969,"Delta","3e5c41b4","USA","New Jersey",2128
"2118",2021-09-01,57,0.00748375193977224,"Delta","3e5c41b4","USA","New Jersey",2283
"2119",2021-09-02,58,0.00823131422594865,"Delta","3e5c41b4","USA","New Jersey",2542
"2120",2021-09-03,59,-0.00661892539122302,"Delta","3e5c41b4","USA","New Jersey",1735
"2121",2021-09-04,60,-0.00518431891917495,"Delta","3e5c41b4","USA","New Jersey",2248
"2122",2021-09-05,61,-0.00185146113216042,"Delta","3e5c41b4","USA","New Jersey",1714
"2123",2021-09-06,62,-0.00185146113216042,"Delta","3e5c41b4","USA","New Jersey",NA
"2124",2021-09-07,63,-0.00185146113216042,"Delta","3e5c41b4","USA","New Jersey",NA
"2125",2021-09-08,64,0.0284572872216921,"Delta","3e5c41b4","USA","New Jersey",3498
"2126",2021-09-09,65,0.0147508995139022,"Delta","3e5c41b4","USA","New Jersey",2210
"2127",2021-09-10,66,0.0129445601434744,"Delta","3e5c41b4","USA","New Jersey",2664
"2128",2021-09-11,67,0.0113257040102221,"Delta","3e5c41b4","USA","New Jersey",2494
"2129",2021-09-12,68,0.0105309082429142,"Delta","3e5c41b4","USA","New Jersey",1847
"2130",2021-09-13,69,0.00915564011885145,"Delta","3e5c41b4","USA","New Jersey",1545
"2131",2021-09-14,70,0.00260172217058584,"Delta","3e5c41b4","USA","New Jersey",2038
"2132",2021-09-15,71,-0.00253531416178712,"Delta","3e5c41b4","USA","New Jersey",2275
"2133",2021-09-16,72,0.00434961784399382,"Delta","3e5c41b4","USA","New Jersey",2958
"2134",2021-09-17,73,-0.00124151324211382,"Delta","3e5c41b4","USA","New Jersey",2374
"2135",2021-09-18,74,0.00198925695428627,"Delta","3e5c41b4","USA","New Jersey",2623
"2136",2021-09-19,75,0.00430215689895595,"Delta","3e5c41b4","USA","New Jersey",1909
"2137",2021-09-20,76,0.00618904981700967,"Delta","3e5c41b4","USA","New Jersey",1623
"2138",2021-09-21,77,0.00235293715095292,"Delta","3e5c41b4","USA","New Jersey",2165
"2139",2021-09-22,78,-0.0018730937629004,"Delta","3e5c41b4","USA","New Jersey",2351
"2140",2021-09-23,79,-0.00796245009452904,"Delta","3e5c41b4","USA","New Jersey",2252
"2141",2021-09-24,80,-0.0128787485718311,"Delta","3e5c41b4","USA","New Jersey",2236
"2142",2021-09-25,81,-0.0132921143327458,"Delta","3e5c41b4","USA","New Jersey",2234
"2143",2021-09-26,82,-0.0273548933967511,"Delta","3e5c41b4","USA","New Jersey",1110
"2144",2021-09-27,83,-0.0292296159015815,"Delta","3e5c41b4","USA","New Jersey",1159
"2145",2021-09-28,84,-0.0255598490565132,"Delta","3e5c41b4","USA","New Jersey",1888
"2146",2021-09-29,85,-0.0241912140918228,"Delta","3e5c41b4","USA","New Jersey",1997
"2147",2021-09-30,86,-0.0166761133915909,"Delta","3e5c41b4","USA","New Jersey",2327
"2148",2021-10-01,87,-0.0242903709806174,"Delta","3e5c41b4","USA","New Jersey",1673
"2149",2021-10-02,88,-0.0210417698658235,"Delta","3e5c41b4","USA","New Jersey",1935
"2150",2021-10-03,89,-0.0158260824146898,"Delta","3e5c41b4","USA","New Jersey",1454
"2151",2021-10-04,90,-0.0110364498184413,"Delta","3e5c41b4","USA","New Jersey",1246
"2152",2021-07-07,1,0.00402452100498112,"Delta","41224d53","USA","Rhode Island",40
"2153",2021-07-08,2,-0.00581594343611083,"Delta","41224d53","USA","Rhode Island",10
"2154",2021-07-09,3,-0.00581594343611083,"Delta","41224d53","USA","Rhode Island",NA
"2155",2021-07-10,4,-0.00581594343611083,"Delta","41224d53","USA","Rhode Island",NA
"2156",2021-07-11,5,-0.00581594343611083,"Delta","41224d53","USA","Rhode Island",NA
"2157",2021-07-12,6,0.0264405853072063,"Delta","41224d53","USA","Rhode Island",90
"2158",2021-07-13,7,0.0211620479905338,"Delta","41224d53","USA","Rhode Island",23
"2159",2021-07-14,8,0.0236971196834756,"Delta","41224d53","USA","Rhode Island",31
"2160",2021-07-15,9,0.036404862723047,"Delta","41224d53","USA","Rhode Island",54
"2161",2021-07-16,10,0.0398907476069344,"Delta","41224d53","USA","Rhode Island",44
"2162",2021-07-17,11,0.0398907476069344,"Delta","41224d53","USA","Rhode Island",NA
"2163",2021-07-18,12,0.0398907476069344,"Delta","41224d53","USA","Rhode Island",NA
"2164",2021-07-19,13,0.0547814597554747,"Delta","41224d53","USA","Rhode Island",132
"2165",2021-07-20,14,0.0576160708079849,"Delta","41224d53","USA","Rhode Island",65
"2166",2021-07-21,15,0.0707392045478324,"Delta","41224d53","USA","Rhode Island",101
"2167",2021-07-22,16,0.0750924745138893,"Delta","41224d53","USA","Rhode Island",86
"2168",2021-07-23,17,0.0772022899178545,"Delta","41224d53","USA","Rhode Island",92
"2169",2021-07-24,18,0.0772022899178545,"Delta","41224d53","USA","Rhode Island",NA
"2170",2021-07-25,19,0.0772022899178545,"Delta","41224d53","USA","Rhode Island",NA
"2171",2021-07-26,20,0.0856777246492783,"Delta","41224d53","USA","Rhode Island",250
"2172",2021-07-27,21,0.0808968662269132,"Delta","41224d53","USA","Rhode Island",105
"2173",2021-07-28,22,0.0846285735725298,"Delta","41224d53","USA","Rhode Island",152
"2174",2021-07-29,23,0.0926073601475745,"Delta","41224d53","USA","Rhode Island",199
"2175",2021-07-30,24,0.0936581280500875,"Delta","41224d53","USA","Rhode Island",186
"2176",2021-07-31,25,0.0936581280500875,"Delta","41224d53","USA","Rhode Island",NA
"2177",2021-08-01,26,0.0936581280500875,"Delta","41224d53","USA","Rhode Island",NA
"2178",2021-08-02,27,0.0965712790667017,"Delta","41224d53","USA","Rhode Island",451
"2179",2021-08-03,28,0.088670136675143,"Delta","41224d53","USA","Rhode Island",195
"2180",2021-08-04,29,0.0922196633294075,"Delta","41224d53","USA","Rhode Island",302
"2181",2021-08-05,30,0.0876107658086291,"Delta","41224d53","USA","Rhode Island",240
"2182",2021-08-06,31,0.0860633718138559,"Delta","41224d53","USA","Rhode Island",298
"2183",2021-08-07,32,0.0860633718138559,"Delta","41224d53","USA","Rhode Island",NA
"2184",2021-08-08,33,0.0860633718138559,"Delta","41224d53","USA","Rhode Island",NA
"2185",2021-08-09,34,0.0860633718138559,"Delta","41224d53","USA","Rhode Island",NA
"2186",2021-08-10,35,0.109466708040867,"Delta","41224d53","USA","Rhode Island",714
"2187",2021-08-11,36,0.0895797725405339,"Delta","41224d53","USA","Rhode Island",285
"2188",2021-08-12,37,0.0806651373969437,"Delta","41224d53","USA","Rhode Island",364
"2189",2021-08-13,38,0.073801999964632,"Delta","41224d53","USA","Rhode Island",401
"2190",2021-08-14,39,0.073801999964632,"Delta","41224d53","USA","Rhode Island",NA
"2191",2021-08-15,40,0.073801999964632,"Delta","41224d53","USA","Rhode Island",NA
"2192",2021-08-16,41,0.0612054371096861,"Delta","41224d53","USA","Rhode Island",694
"2193",2021-08-17,42,0.0458162657500946,"Delta","41224d53","USA","Rhode Island",331
"2194",2021-08-18,43,0.0405813124841643,"Delta","41224d53","USA","Rhode Island",405
"2195",2021-08-19,44,0.032282691455218,"Delta","41224d53","USA","Rhode Island",336
"2196",2021-08-20,45,0.0255700415962041,"Delta","41224d53","USA","Rhode Island",355
"2197",2021-08-21,46,0.0255700415962041,"Delta","41224d53","USA","Rhode Island",NA
"2198",2021-08-22,47,0.0255700415962041,"Delta","41224d53","USA","Rhode Island",NA
"2199",2021-08-23,48,0.0173028610800228,"Delta","41224d53","USA","Rhode Island",619
"2200",2021-08-24,49,0.00237841361482432,"Delta","41224d53","USA","Rhode Island",236
"2201",2021-08-25,50,0.00189847132876065,"Delta","41224d53","USA","Rhode Island",383
"2202",2021-08-26,51,0.000468278892674642,"Delta","41224d53","USA","Rhode Island",355
"2203",2021-08-27,52,0.000793404299699428,"Delta","41224d53","USA","Rhode Island",398
"2204",2021-08-28,53,0.000793404299699428,"Delta","41224d53","USA","Rhode Island",NA
"2205",2021-08-29,54,0.000793404299699428,"Delta","41224d53","USA","Rhode Island",NA
"2206",2021-08-30,55,-0.00113879144151076,"Delta","41224d53","USA","Rhode Island",624
"2207",2021-08-31,56,-0.00773131515501568,"Delta","41224d53","USA","Rhode Island",292
"2208",2021-09-01,57,-0.00771507468440382,"Delta","41224d53","USA","Rhode Island",352
"2209",2021-09-02,58,-0.00306045062474711,"Delta","41224d53","USA","Rhode Island",419
"2210",2021-09-03,59,-0.00391529520823507,"Delta","41224d53","USA","Rhode Island",354
"2211",2021-09-04,60,-0.00391529520823507,"Delta","41224d53","USA","Rhode Island",NA
"2212",2021-09-05,61,-0.00391529520823507,"Delta","41224d53","USA","Rhode Island",NA
"2213",2021-09-06,62,-0.00391529520823507,"Delta","41224d53","USA","Rhode Island",NA
"2214",2021-09-07,63,-0.00391529520823507,"Delta","41224d53","USA","Rhode Island",NA
"2215",2021-09-08,64,0.002947012668351,"Delta","41224d53","USA","Rhode Island",435
